,Unnamed: 0,artist_mbid,artist_name,artist_playmeid,danceability,duration,energy,key,loudness,mode,release,release_7digitalid,song_hotttnesss,song_id,tempo,time_signature,title,track_7digitalid,track_id,year,genre
2889,7109,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,Alicia Keys,66,0.0,244.45342000000002,0.0,6,-12.517999999999999,1,Unplugged,307580,0.623448448822,SOXQVZC12A8C13C5D9,74.078,7,If I Was Your Woman,3463819,TRAPFIP128F42AC31E,2005,RnB
2890,7111,65a8ee1c-20ef-4e2d-bf55-33a35bd7e644,Beherit,-1,0.0,192.13016000000002,0.0,1,-3.798,0,The Oath of Black Blood,490988,0.5452302938979999,SOMWELJ12AB0184C6D,133.954,3,Witchcraft,5440824,TRAPFBJ128F9308EE6,1990,Pop_Rock
2891,7112,bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967,Rooney,-1,0.0,199.28771,0.0,7,-2.3,1,Calling The World,123643,0.425124658313,SOQSIIB12A6D4FBEFA,123.02600000000001,4,Jump In My Bed,1276765,TRAPFPH128F42269F6,2007,Pop_Rock
2892,7113,f6f3efdb-2c1c-4f42-81b2-f92979e42308,Les Bantous De La Capitale,-1,0.0,341.05424,0.0,10,-7.957999999999999,1,Bakolo Mboka,681008,0.313562114248,SOHWGUM12AB0186B87,144.142,7,Masuwa,7556263,TRAPFFR12903CDB202,0,International
2893,7114,0f7f7e94-ce9d-496a-b894-42d642b5229e,Jan Wayne,778,0.0,230.76526,0.0,0,-5.417999999999999,1,Gonna Move Ya!,58420,0.265861049211,SOVVINA12A6D4FA730,140.045,4,Groovin',608043,TRAPFAQ128F14A050F,2003,Electronic
2894,7117,494e8d09-f85b-4543-892f-a5096aed1cd4,Mariah Carey,1010,0.0,196.93669,0.0,7,-10.187000000000001,1,Charmbracelet,8456,0.564258739337,SOZTULX12A6701E7EF,120.083,7,Clown,85236,TRAPFXX128E0785EBA,2002,RnB
2895,7120,582fee78-d934-4603-9f5c-1729e0ca36b7,Helmet,82914,0.0,220.31627999999998,0.0,7,-10.290999999999999,0,Betty,162827,0.5840941334449999,SOQMDJS12A8C138341,144.447,4,Tic,2235228,TRAPOYU128F42644C3,1994,Pop_Rock
2896,7121,c71abd83-9d66-4c7b-9f0d-c9c36e85a955,Dilated Peoples,457,0.0,236.59057,0.0,11,-8.695,1,Neighborhood Watch,10168,0.5854528517759999,SOCRYER12A6701CD40,88.176,4,World On Wheels,104158,TRAPOAD128E0788A38,2004,Rap
2897,7123,,Die Bandbreite,-1,0.0,289.38403999999997,0.0,8,-5.515,0,Komplett durch,746212,,SOEZPZF12AC468E07F,90.889,4,Try to live,8259044,TRAPOVI12903D0F7FD,0,Rap
2898,7127,,Mind Furniture,-1,0.0,221.04771000000002,0.0,2,-8.98,1,Hoop of Flame,661537,,SOQQUFP12AB0189123,84.57,5,Hoop of Flame (III. Between Two Worlds),7332255,TRAPOEB12903CA4E41,0,Pop_Rock
2899,7129,9dd562f5-3e87-41a2-9eb1-851439f2f068,Rajery,-1,0.0,219.48036000000002,0.0,4,-8.236,0,Volontany,405866,0.0,SOPTWAH12AB017F9CE,132.666,5,Mahafinaritra,4511699,TRAPOHX128F93135B0,2005,International
2900,7136,e8472e4c-e899-43cf-8e66-70eafbcf750d,Dyango,3663,0.0,197.642,0.0,3,-7.183,1,30 Grandes Exitos,37103,,SOEHBWL12A6D4F95D1,99.946,1,Todo Tiene Su Fin,398542,TRAPHAW128F1479508,0,Latin
2901,7137,dfa7df17-e1dd-4ac2-ad3e-e109d404c0f4,Cowboy Mouth,-1,0.0,197.90322,0.0,6,-5.801,1,Are You With Me?,53613,0.62378333732,SOJDOWV12A58A77C06,153.968,4,Jenny Says,558850,TRAPHZY128F149579B,0,Pop_Rock
2902,7139,85fcc6c7-4b54-40dd-bd0e-0df68309acea,Mikey Dread,-1,0.0,152.00608,0.0,6,-12.449000000000002,1,Obsession,605561,,SOEVOMG12AC4688558,159.659,4,Livin in the Jungle,6727721,TRAPHPB12903CFE973,0,Reggae
2903,7140,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,AFI,-1,0.0,328.72444,0.0,4,-5.711,1,DECEMBERUNDERGROUND,37491,0.836930121956,SOISFRK12A6D4F573D,113.471,5,Affliction,401848,TRAPHZT128F147A02B,2006,Pop_Rock
2904,7143,1de22e69-2a00-4090-bd70-8166b6ab2444,Capital Tax,-1,0.0,262.79138,0.0,10,-11.649000000000001,0,The Swoll Package,584447,,SORYPZH12AB0186EDE,105.995,4,Givin' It Back,6479661,TRAPHPH12903CC250E,0,Pop_Rock
2905,7144,17e137fb-59e5-4fd7-af48-afc34995396c,Atreyu,-1,0.0,74.34404,0.0,10,-20.639,1,The Curse,128106,0.663811903608,SOAXYAX12A6D4FE44D,90.625,4,Blood Children (an Introduction) (Album Version),1322557,TRAPMIV128F422F1D3,2004,Pop_Rock
2906,7147,c0c5e158-d61d-4043-a0eb-dc6cc1e0a539,Ms. Dynamite,-1,0.0,56.13669,0.0,9,-15.339,0,A Little Deeper,13924,0.606807292841,SOYYSKP12A67021A9E,112.991,3,Natural High (Interlude),144594,TRAPMRB128E078E21E,2002,RnB
2907,7148,e0d8f3a8-5f8e-4f4d-b721-2ad23b9c3ba0,Cartel,6976,0.0,234.1873,0.0,0,-4.619,0,Cartel,279413,,SOJBPQJ12A8AE4738C,151.95600000000002,4,Georgia,3111014,TRAPMTM128F425B4E5,0,Pop_Rock
2908,7155,9dd562f5-3e87-41a2-9eb1-851439f2f068,Rajery,-1,0.0,294.24281,0.0,4,-10.835999999999999,0,Volontany,405866,0.233499485563,SOKAQXL12AB0183208,153.922,5,Mihodina ny tany,4511734,TRAPMAE128F93135D3,0,International
2909,7156,a19d4ee1-091c-4884-a1cd-e959fd581576,Josh Turner,-1,0.0,207.93424,0.0,0,-5.627999999999999,1,Long Black Train,23447,0.407901717218,SOHMNPP12A58A7AE4B,87.029,3,What It Ain't,245380,TRAPMTY128F1459DA1,0,Country
2910,7158,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,Dixie Chicks,465,0.0,201.16853,0.0,2,-7.279,1,Fly,439748,0.7063174733900001,SOVDYQP12AB01824EC,153.447,1,Hole In My Head,4900821,TRAPMRV128F92F5F4C,1999,Country
2911,7159,8b9e78e6-a66f-4974-a847-15681ad93287,Vixen,56256,0.0,259.60444,0.0,11,-14.109000000000002,0,Vixen,22583,0.673122307623,SOZVTZB12A58A7AEE4,124.67,4,American Dream,233698,TRAPJPD128F14572B3,1988,Pop_Rock
2912,7160,19d232b9-b4d7-4dc8-b259-bf65efb655b1,Planet P Project,-1,0.0,74.762,0.0,7,-19.121,1,Pink World,358182,0.0,SOHCWLZ12AB018781C,117.815,3,A Boy Who Can't Talk Part 2,3996611,TRAPJYG128F9320780,1984,Pop_Rock
2913,7163,a4f66024-7840-422f-8d33-ad4cd7d1f9fe,A-Studio,-1,0.0,421.27628,0.0,0,-9.657,1,S.O.S.,37505,,SOQSXAT12A6D4F5760,127.307,4,S.O.S.,401899,TRAPJTU128F147A054,0,Electronic
2914,7170,5e23ff6c-4c77-4cb9-8d64-079aa1adcd9e,Polkaholix,-1,0.0,190.56281,0.0,9,-6.196000000000001,0,The Great Polka Swindle,149290,,SORLKWU12A8C137F18,144.001,4,Machopolka,1553314,TRAPCNM128F425B6D5,2007,Folk
2915,7172,1f5ff245-2837-4d4a-a609-e93e544478c3,Trivium,5414,0.0,360.75057000000004,0.0,6,-3.134,0,Ember To Inferno,186124,,SOEONAT12A8AE48F90,105.54,4,The Deceived,2016786,TRAPCHT128F4239830,2004,Pop_Rock
2916,7175,79ad8210-274e-4a99-8033-f4c9fe9be8a3,Asleep At The Wheel,8624,0.0,180.50567,0.0,9,-7.827999999999999,1,Santa Loves to Boogie,251120,,SOWOHFX12A8C138B5D,78.087,1,I Hate Christmas,2786593,TRAPCDF128F425C03E,2007,Country
2917,7178,c5f5f074-da1c-4a5a-ba98-044c0b0b642f,East To West,178039,0.0,253.59627999999998,0.0,0,-12.812999999999999,1,East To West,554260,0.0,SOHDSWD12A58A7AB28,139.99200000000002,4,As Long As I Know,6130109,TRAPCJC128F933A5AC,0,Religious
2918,7185,66d8362f-4e4f-42be-a2ae-8b81eaa62ab9,Becoming The Archetype,61398,0.0,389.95546,0.0,2,-4.757,0,Dichotomy,343203,0.6962301927269999,SOBREKP12AB017DD9B,85.061,4,End Of The Age,3843657,TRAPDQG128F93018C0,2008,Pop_Rock
2919,7186,d68542a6-46bc-4f8b-96eb-aade07c75b66,Storyville,-1,0.0,343.58812,0.0,2,-10.088,1,Dog Years,762191,,SOIGXSS12AB018850D,91.976,4,Talk To Me,8437661,TRAPDUL12903CC4287,1998,Blues
2920,7190,f839f739-9988-4133-98c6-a836f12ec8cd,Antimatter,96368,0.0,479.45097999999996,0.0,6,-10.258,1,Lights Out,547424,0.624746110519,SOAGYDL12AB0183518,86.155,4,Expire,6052604,TRAPDOI128F9327982,0,Pop_Rock
2921,7197,67240930-1960-4d2d-901b-a3ac36e16611,Aynsley Lister,146092,0.0,227.10812,0.0,2,-9.77,1,Equilibrium,394257,0.334706549069,SOZYQDX12AB017F658,96.36399999999999,4,Crazy,4376851,TRAPVZR128F92F8FD0,2009,Blues
2922,7201,aae1ec8e-ecd9-44ef-aca8-b5f44579ecce,Alejandro Lerner,-1,0.0,263.6273,0.0,10,-15.182,1,Lernertres,346205,,SOUZQFG12AB017F6B1,137.486,4,No Hace Falta Que Lo Digas,3879346,TRAPVBP128F9308A86,1984,Pop_Rock
2923,7202,5b357db0-2ecd-42a4-afb8-0004aeec0cbf,Glen Ricks,-1,0.0,242.20689,0.0,2,-13.629000000000001,1,Fall In Love,463600,,SOUIRNB12AB0181C46,168.203,4,Out Of My Mind,5159634,TRAPVXS128F9331A42,0,Reggae
2924,7208,e4c8b5a5-514d-4f5d-bf3f-7b20bdf6821b,Wolfchant,94521,0.0,208.56118,0.0,8,-5.05,1,A Pagan Storm,179898,0.610174540477,SOSSNMA12A81C228AB,210.032,4,Guardians Of The Forest,1944412,TRAPVDC128F422C711,2007,Pop_Rock
2925,7210,4e744ffc-767a-4b18-b485-47d4b123ff4a,Michael Stanley Band,15835,0.0,173.42649,0.0,11,-8.729,0,North Coast,536763,0.260774533732,SOOXGZG12AB0181F07,158.05700000000002,1,Chemistry,5937142,TRAPQDB128F930BD28,1981,Pop_Rock
2926,7211,5f494eb6-7d53-4cff-a959-b022ced9dd6e,Pale Forest,-1,0.0,183.61424,0.0,9,-7.909,1,Transformation Hymns,723375,0.0,SOHGCRX12AB0186D9B,77.926,5,Karma Violins,8018305,TRAPQSO12903CD4CBF,0,Pop_Rock
2927,7217,730e5c7d-4d24-4a43-bc30-85c9ce41e35b,Isabel Pantoja,1840,0.0,329.32526,0.0,4,-6.851,0,Sinfonia De La Copla,308216,,SOCUAPA12A8C13FE6B,70.214,1,13 De Mayo,3467184,TRAPQYR128F42AD043,0,Latin
2928,7219,eacf66a8-8ea0-41e4-879e-fcc61bcb03f0,Primordial,146475,0.0,264.88118,0.0,9,-5.225,0,Imrama,560484,0.527818136556,SOJQYMQ12AB0188A0D,87.64299999999999,5,Here I Am King,6203339,TRAPQBU128F934C32D,1995,Pop_Rock
2929,7222,078f98b2-3a90-4443-817b-440c7089b0c4,Irwin Goodman,-1,0.0,119.06567,0.0,0,-10.854000000000001,1,Lauluja elokuvasta Rentun Ruusu,68573,0.439202489315,SOFPCDE12A67ADF4F5,111.56200000000001,4,Raha ratkaisee,717170,TRAPQWM128EF342970,1966,Pop_Rock
2930,7232,28d7772d-48b1-4455-962a-aeb1ef1ce5f6,Flutlicht,-1,0.0,513.5668900000001,0.0,8,-5.957000000000001,1,Ahmea,473068,,SOJMWVB12A8C14216A,140.997,4,Ahmea,5256328,TRAPXVE128F92DD085,2000,Electronic
2931,7233,e1009244-1bf4-4a4c-889e-0db83b9be08f,Chris Brown,2729,0.0,182.22975,0.0,2,-6.649,1,Graffiti,640908,0.581987156689,SOVGXVD12A58A7D23B,66.696,3,I Love U,7111687,TRAPXHQ128F9340E67,0,RnB
2932,7234,c1686436-e675-4487-a001-c8405c11090a,Charlie Peacock,51778,0.0,291.21261,0.0,1,-8.158,1,Love Life,148146,0.0,SORLCKK12A58A7BAB4,100.86200000000001,4,After Lovin You (Love Life Album Version),1542427,TRAPXNL128F4258C60,1991,Religious
2933,7236,01f4fb92-6bf0-4de5-83dc-3fe194e763bf,Happy Mondays,-1,0.0,342.59546,0.0,10,-9.616,0,Bummed,186364,0.345802233965,SOAAQAB12A8AE4769F,101.831,4,"Wrote For Luck (12"" - Remastered version)",2020517,TRAPXTV128F423A363,1988,Pop_Rock
2934,7238,bcecd780-8f0f-40c5-91e1-be6bf34c51fb,Capone-N-Noreaga,14574,0.0,217.41669,0.0,5,-5.515,0,Channel 10,395388,0.49545313652500006,SOZTGFX12AB0181283,157.665,4,Beef,4389757,TRAPXOE128F92FAB15,2009,Rap
2935,7240,f3d8c154-208d-4efa-b52d-7e9f16adcdae,Kitaro,-1,0.0,410.06975,0.0,7,-10.282,1,Spiritual Garden,236595,0.392008771471,SODDIDB12A8AE463BD,126.339,4,Quasar,2596788,TRAPXSL128F42305D6,2006,New Age
2936,7241,6784ee31-6d79-4a37-9e1f-01d6ef31940e,Dionne Warwick,460,0.0,243.85261,0.0,2,-12.772,1,Just Being Myself,57633,,SONFKHD12A6D4F8ED6,130.637,4,Don't Let My Teardrops Bother You (Album Version),600059,TRAPEBL128F149E768,0,RnB
2937,7244,,Miriam Yeung,59132,0.0,257.4624,0.0,0,-7.087999999999999,1,Unlimited,166132,,SOUDGKB12A8C13EDA8,107.961,3,Yi Xing,1756482,TRAPEXA128F428B4F1,0,Pop_Rock
2938,7245,1f1f6737-b930-46fc-8d25-110bb99f7490,Redman,-1,0.0,199.81016,0.0,11,-3.58,0,Malpractice,8552,0.35897652644,SOATEEN12A67020394,92.8,4,Muh- F***a,86278,TRAPEPB128E07861CC,2001,Rap
2939,7246,b44299ef-1399-48a4-832d-899b49c1455d,Miossec,-1,0.0,162.32443999999998,0.0,5,-12.892000000000001,1,Boire,123772,,SOCYVBL12A6D4FD36C,166.081,4,Regarde Un Peu La France,1277762,TRAPEPI128F4226DDD,1995,Pop_Rock
2940,7248,0b5aab47-3b3b-45f4-8488-2fc98e035166,Zeromancer,43168,0.0,236.53832000000003,0.0,10,-5.832000000000001,0,Eurotrash,8862,0.8641416539650001,SOVXUBX12A58A782FD,130.0,4,Send Me An Angel,89917,TRAPEHR128E0786D5A,2001,Pop_Rock
2941,7253,,Melt Banana,-1,0.0,29.33506,0.0,2,-2.124,1,Cactuses Come In Flocks,257800,0.0,SOPQASR12A8C13FF05,124.986,1,"How To Say ""Rip Them Off""_ Repeat After Me",2910951,TRAPBUF128F4278988,0,Avant_Garde
2942,7257,4a8ac23a-e27a-44db-814a-f8c31beb68e6,Cassie,4664,0.0,222.74567000000002,0.0,8,-8.081,1,Long Way 2 Go,45686,,SOKDLKT12A6D4F9F46,52.711000000000006,4,Long Way 2 Go (Album Version),487429,TRAPBHY128F148946F,2006,RnB
2943,7258,2d67f7f4-1e85-4278-bac6-424e6204a8b9,Commander Cody And His Lost Planet Airmen,38963,0.0,195.65669,0.0,4,-13.839,0,Live From Deep In The Heart Of Texas,275315,0.0,SOZPJMN12A81C1FA0D,170.916,1,Riot In Cell Block #9,3061281,TRAPBNC128F4250CD2,1974,Pop_Rock
2944,7259,52889ea9-1c52-487e-95a4-8c53f8322ca2,Tex Williams,98091,0.0,191.24200000000002,0.0,9,-12.62,1,Smoke! Smoke! Smoke!,245315,0.0,SOPPMRZ12A8C132DAC,110.385,1,Start Even,2660701,TRAPBPL128F423F62D,0,Country
2945,7262,23d9d74d-c95e-46a6-be26-a6075c49747a,Faithless,594,0.0,197.79873,0.0,0,-7.132999999999999,0,Live At Alexandra Palace,307773,,SOCTUNO12A8C14050A,90.71799999999999,1,I Want More - Part 1,3466034,TRAPKIJ128F42ACBC5,0,Electronic
2946,7263,b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,576,0.0,305.10975,0.0,5,-12.602,0,3 Originals,307073,,SOQEBKX12A8C140A0F,140.549,4,Better To Have Lost In Love (Than Never To Have Loved),3461480,TRAPKSE128F42AB9FB,0,Pop_Rock
2947,7266,35f20f29-d3da-4c18-a81b-ceca1e181d97,Thirst,45172,0.0,237.5571,0.0,0,-5.801,1,Thirst,66555,,SOULUPQ12A67ADF8BC,86.459,4,Planet E.,694062,TRAPKDK128EF33EEC0,0,Pop_Rock
2948,7268,6599cf83-c40a-40e6-b6bf-34ce19acc836,Malefaction,-1,0.0,51.121179999999995,0.0,0,-3.642,0,Crush The Dream,254896,,SONZLMF12A58A7A6E2,120.11200000000001,1,Abused And Unloved,2940936,TRAPLHS128F427FDD0,0,Pop_Rock
2949,7270,facc27a0-b02b-4f20-b2c5-1e7f8e732952,Seguridad Social,-1,0.0,278.38649,0.0,5,-8.978,1,Que No Se Extinga La Llama!,17127,0.0,SOFDOQF12A67ADD049,174.037,4,Un Pensamiento,183253,TRAPLGZ128E0795B5C,1991,Latin
2950,7271,87771c09-2b35-4af0-8ac8-67e6f81c48ec,Space Opera,-1,0.0,68.41424,0.0,2,-6.157,0,Space Opera II,535950,,SOZXRRC12AB017D5C4,107.969,1,Awake II,5928987,TRAPLPR128F9309D8D,0,Pop_Rock
2951,7273,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,173,0.0,132.51873,0.0,4,-14.421,1,Ill Communication,819,,SOHYDPA12B0B80B77C,142.409,4,Eugene's Lament,7012,TRAPLSD128E0781A94,1994,Rap
2952,7275,5849fa32-0283-4204-9d1b-507cfaf9d4a2,Champion Jack Dupree,19460,0.0,254.24934,0.0,0,-8.61,1,The Sonet Blues Story,12151,,SOIRJHK12A67020A7B,178.929,1,One Scotch_ One Bourbon_ One Beer,123683,TRAPLIF128E078A3DE,0,Blues
2953,7278,aff932c2-ec30-4ee9-9125-5f761aae61a4,Red Foley,7469,0.0,122.51383,0.0,2,-10.64,1,Hillbilly Fever,238352,,SOPUPKV12A6D4FD6FD,98.17299999999999,4,Choc'late Ice Cream Cone,3028876,TRAPLJW128F4249C40,0,Country
2954,7280,5d8cd98d-0572-4fe8-8771-84b4eb9bf510,John Michael Talbot,61388,0.0,170.44853,0.0,2,-19.725,1,Meditations In The Spirit,599821,0.0,SOMDTUH12AC4687D93,101.905,1,Fan Into Flame,6655571,TRAPYHA12903CED089,0,Religious
2955,7281,c9368a03-bf26-40b6-bdfa-9af8d10b568b,Daughters,-1,0.0,52.11383,0.0,9,-4.271,1,Canada Songs,238761,0.554793211769,SOGFXIK12A6D4F615B,80.992,1,Pants_ Meet Shit,3000167,TRAPYVH128F428CFD7,2003,Pop_Rock
2956,7283,33464f19-aa8b-4bbf-982d-05f5e78643c8,A Skylit Drive,-1,0.0,88.86811999999999,0.0,0,-5.864,0,She Watched The Sky,189558,0.6840887753980001,SOZHSPI12A8C1339E6,139.238,4,Ability To Create A War,2058450,TRAPYML128F423DF98,2007,Pop_Rock
2957,7286,1f223eed-aa38-49da-9e76-62ab3adc2e04,Bobby Darin,7529,0.0,203.57179,0.0,1,-23.112,1,Bobby Darin Sings Ray Charles,131071,0.0,SONPVFL12A81C22ADA,66.232,3,Drown In My Own Tears (LP Version),1356814,TRAPYGN128F42345D8,0,Pop_Rock
2958,7289,67f66c07-6e61-4026-ade5-7e782fad3a5d,Foo Fighters,631,0.0,270.47137999999995,0.0,2,-2.512,1,ONE BY ONE,299596,0.687311639549,SOKIHTB12A8C1397CF,157.739,4,Overdrive,3363389,TRAPPUN128F429400B,2002,Pop_Rock
2959,7293,a4da9933-1e43-483b-98d9-8b1a32a698ad,Dynamite Deluxe,66387,0.0,86.67383000000001,0.0,9,-10.182,0,Deluxe Soundsystem,109829,0.577848620608,SOQJIWF12A8C13D2F0,93.29799999999999,3,Zap Zap,1136619,TRAPPEH128F4294772,2000,Rap
2960,7294,22f1d6e0-17e7-4adc-8dd9-dcef7b9c0a88,Bill Murk,-1,0.0,170.26567,0.0,0,-12.748,1,Intercessor,76788,0.0,SONQAVF12A6D4F5FE3,104.98100000000001,4,Morning Has Broken,802976,TRAPPPE128EF353210,0,Religious
2961,7299,e6ff2839-5ccb-451b-b07e-f485bc143118,Utopia,6721,0.0,435.93098,0.0,2,-10.998,1,RA,65479,,SOKIAJX12A6D4FA7F3,110.301,4,Hiroshima,682876,TRAPWXY128F14B0901,0,Pop_Rock
2962,7300,,Al Toomer,-1,0.0,225.90649,0.0,11,-15.494000000000002,0,Urban Messiah,224617,0.0,SORWHKK12A8C13F549,113.28200000000001,3,Finish the Job,2455694,TRAPWSV128F4294DF4,0,Comedy_Spoken
2963,7301,3c8a8696-e176-4c46-a2d3-48b6b1525c7f,Toni Braxton,1610,0.0,258.48118,0.0,6,-4.745,0,More Than A Woman,299156,0.599868664009,SOXWZTG12A8C13AF7C,91.066,4,Let Me Show You The Way (Out),3358870,TRAPWZW128F4292E66,2002,RnB
2964,7302,fc63a914-272d-4b95-9221-61adcce6f793,Gal Costa,5748,0.0,230.47791,0.0,2,-14.743,1,Live At The Blue Note,151102,,SOQHXOA12A8C136BF9,123.87100000000001,4,Wave,1578445,TRAWRWK128F4260B37,1999,Latin
2965,7303,6bf591c4-b050-478e-9d9f-167394d66c90,Sergio Mendes,-1,0.0,157.67465,0.0,9,-16.892,0,In Person At El Matador,53753,,SOAYQTY12A6701D156,155.792,1,O Morro (Live At El Matador_ San Francisco),560608,TRAWRHQ128F1495E6B,0,Easy_Listening
2966,7311,b84dfb67-c437-4ccc-b512-1073fd4612eb,Ray Conniff,8531,0.0,172.30321999999998,0.0,0,-13.173,1,Conniff Meets Butterfield,735639,,SOLBBCS12AC468D6D0,148.929,4,Something To Remember You By,8150112,TRAWRTM12903CF4EF4,0,Easy_Listening
2967,7315,60296b6b-4b82-459f-978f-ec1d4aacd7a3,Inhume,-1,0.0,185.20771000000002,0.0,6,-4.468999999999999,0,In for the kill,424018,,SOSCUFQ12AB0184B0B,141.423,1,Inhume,4731383,TRAWUJY128F9342A56,2003,Pop_Rock
2968,7317,b0a55bd8-60c7-45c1-b78e-f20e4c8adba1,Martina McBride,7085,0.0,349.33506,0.0,1,-10.270999999999999,1,Martina,299181,0.664130346026,SOZSKYN12A8C13A883,127.434,4,God's Will,3351685,TRAWULX128F4291255,2003,Country
2969,7318,07f9fb91-1147-4532-a522-ac36dacd1c72,Papa Wemba,-1,0.0,168.6722,0.0,2,-12.297,1,New morning,279981,,SOTBQXH12A8AE4778C,83.529,5,Excuse me,3117884,TRAWUSV128F425CF8D,1998,International
2970,7320,bdffa540-6840-4d3c-9f49-dadf6c6f087d,Letters To Cleo,-1,0.0,220.76036000000002,0.0,4,-6.037000000000001,1,Go!,600448,,SOZALUE12AF729C714,130.619,4,Co-Pilot (Album Version),6664425,TRAWUUP12903CEF2F9,1997,Pop_Rock
2971,7321,6ca4886a-8f77-4133-b404-46fb3908e24a,Brenda Lee,3007,0.0,188.26404,0.0,7,-10.002,1,Brenda Lee,176456,0.244099685793,SOSWCXN12A6D4FAE3C,89.13,4,Your One And Only (LP Version),1898679,TRAWUMN128F4222D88,1960,Pop_Rock
2972,7322,,Arika Kane,-1,0.0,236.66893,0.0,5,-4.561,0,Arika Kane,769640,0.231527682011,SOUUJHP12AB018FA32,119.98700000000001,4,Never Really Knew U,8523780,TRAWUKH12903CD926E,0,Rap
2973,7323,5cdff2f4-7220-492f-b443-11d8ab8f20ea,Africando,-1,0.0,460.48607999999996,0.0,5,-6.846,1,Martina,261285,0.35897652644,SOKGCTC12A8C13D300,90.861,4,Lindas Africanas,2834334,TRAWUUX128F426731A,2003,Latin
2974,7324,59bf54e7-0f7d-4c3f-954c-710b09f4fbb0,Migraine,60529,0.0,110.75873,0.0,9,-14.234000000000002,0,David Shrinks,103843,,SOODZXH12A8C13A7CC,153.372,3,Baby Doll,1073384,TRAWUSX128F4288119,0,Pop_Rock
2975,7325,8d8cfa13-814e-4d72-be51-8c48a5959e9c,5th Ward Boyz,40993,0.0,120.81586999999999,0.0,9,-10.117,1,Gangsta Funk,347107,,SOHALYK12A8C13E218,95.46600000000001,3,Ghetto Curse Words (Chopped&Screwed),3914870,TRAWUEC128F930F518,1994,Rap
2976,7326,aab7a1d7-5461-4874-8162-bc127b91da59,Danny Williams,24400,0.0,249.93913999999998,0.0,3,-15.505999999999998,1,The Gentle Touch,345588,0.23914559996800003,SOVBJGB12AB01802A5,143.869,4,The Rainbow Bridge,3873803,TRAWILT128F93077D7,0,Vocal
2977,7329,c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,Berlin,188,0.0,231.18322,0.0,11,-9.424,1,Metro: Greatest Hits,200895,0.21508031850900003,SOLQWHJ12A8C135A13,131.989,4,Now It's My Turn (Aqualite Mix),2188216,TRAWIFJ128F4259E47,2004,Pop_Rock
2978,7333,55dad938-165b-45a9-b518-445ad89b5c96,Cross Country,-1,0.0,168.77669,0.0,9,-11.724,1,Cross Country,473726,0.212045405484,SOCUMWJ12A58A77ED5,129.16899999999998,4,A Fall Song,5262434,TRAWIPL128F92DE851,2009,Pop_Rock
2979,7334,5c6f6348-15b5-4eb5-a8ae-d8a3ee3354a1,Las Ketchup,897,0.0,195.73506,0.0,1,-4.939,0,Hijas Del Tomate,287960,0.541960900682,SOFIURK12A8C134C4F,90.545,4,Tengo Un Novio Tántriko,3231000,TRAWIGT128F427448E,2002,Latin
2980,7337,,Mt. Wilson Repeater,-1,0.0,299.88526,0.0,7,-12.345,1,Mt. Wilson Repeater,316262,0.0,SOOWTAM12A8C14216F,99.87,4,The Conversation,3578050,TRAWIFA128F92CC53E,0,Pop_Rock
2981,7341,8e9f4070-4633-4797-b2bf-0a48713cfec7,Eddy Raven,69297,0.0,223.26812,0.0,7,-13.664000000000001,1,20 Favorites,24441,0.0,SOHMDWX12A6D4F778A,119.65700000000001,4,Angel Fire,257321,TRAWIRJ128F145C918,0,Country
2982,7344,4c7e7a22-a85b-4cbd-b16e-5b8f063840c6,Dark new Day,-1,0.0,278.02077,0.0,10,-5.914,0,Twelve Year Silence,138168,0.334706549069,SOCLLUZ12A8AE47ACE,133.985,4,Free (Album Version),1434064,TRAWNOJ128F4241807,2005,Pop_Rock
2983,7346,b0a55bd8-60c7-45c1-b78e-f20e4c8adba1,Martina McBride,7085,0.0,230.66077,0.0,6,-6.145,1,Emotion,556971,0.382935090075,SODNCTF12AB0187B92,159.886,4,Make Me Believe,6160574,TRAWNDA128F9341C35,1999,Country
2984,7350,c5f42b91-82b9-466c-891c-a9cc391b50bc,Kenny Wayne Shepherd,-1,0.0,386.48118,0.0,7,-7.357,1,The Legends EP: Volume II,205293,0.518418706598,SONABHP12A8C137026,90.514,1,"Born In Louisiana [with Clarence ""Gatemouth"" Brown] [Live]",2224601,TRAWNCP128F4261F65,0,Pop_Rock
2985,7352,98a819b7-2634-4987-815b-bc66182dc97f,Twin Atlantic,173101,0.0,240.19546,0.0,9,-5.632000000000001,1,What Is Light? Where Is Laughter?,662522,0.439202489315,SOCJBTL12AB0188831,141.925,4,What Is Light? Where Is Laughter? (Acoustic Version),7341485,TRAWNSM12903CA71FC,2008,Pop_Rock
2986,7356,2e3b8f85-3c9c-45ed-94c4-72afe1f88588,Fred Locks,-1,0.0,243.43465,0.0,7,-7.902,1,Never Give Up,420095,,SOCIJMZ12AB0185989,161.895,4,Don't Wait For Me,4681163,TRAWGNF128F93367E4,0,Reggae
